sample_id,CD3D,CD3E,CD8A,CD8B,GZMB,PRF1,NKG7,GNLY,MS4A1,CD79A,CD68,CSF1R,LYZ,MKI67,FOXP3,IL7R,CXCL9,CXCL10,CXCL11,CCL5,IFNG,PDCD1,CTLA4,LAG3,TIGIT,HAVCR2,IDO1,CD274,TGFB1,COL1A1,COL3A1,ACTA2,FAP,VIM,EPCAM,KRT8,KRT18,KRT19,MUC1,STAT1,IRF1,HLA-A,HLA-B,HLA-C,B2M,HLA-DRA,HLA-DRB1,MMP9,MMP2,VEGFA,ANGPT2,MYC,TP53,EGFR,KRAS,BRAF,PTEN,PIK3CA,JAK1,JAK2,TAP1,TAP2,PSMB8,PSMB9,GBP1,GBP2,OAS1,OAS2,ISG15,MX1,CCL2,CXCL12,CXCR3,CCR7,SELL,S100A8,S100A9,CD4,IL2RA
A_042,3.1140099070448564,3.9840162334763742,4.708408338968439,3.439425223030103,5.071937483129712,2.184604172851467,3.1967050891186073,5.510551845706315,7.294309051220561,5.642521293394319,5.874642205688228,9.111610782821753,7.645050754513639,6.0164182838181945,7.764377210898997,4.28425112203779,1.0979772668366385,2.7854102454918017,6.101411094162904,9.390503296046791,4.108876637076902,6.918635297740835,6.33013095041407,5.965199367652657,5.901716773139791,7.431638527670315,7.147874988678466,6.376026787955003,10.404935419851622,5.682522806634939,7.848679982343411,6.950991942212697,6.983311346742445,8.896003913679477,5.819035487571208,6.325055463857693,6.97578696500215,7.2807724263885065,7.161932258456058,6.414144196282744,6.066227944105645,7.032298831021054,5.8228212474270045,6.624659830706798,5.994812858220659,1.890164486608775,6.498645545209509,6.041454516573685,7.863283599251109,7.325428461796838,6.125403999478523,5.880870516825438,6.6666530479437265,7.050765748549341,6.397521369936206,6.576476934205605,6.952220894227658,9.868998996794883,7.243969107986091,7.21883859913662,6.565041155045795,5.300590971241028,6.840496900578628,8.131354184167272,7.181993958129665,6.925955903151414,7.991920992861614,6.811329447624036,6.718055793713594,5.121604000921601,8.316022392129906,8.417118538928932,8.599102968404107,6.9430843385761625,9.91625178032052,5.629741600694694,6.015540204536789,3.8046190416678765,6.307508516513002
A_043,5.854901267168829,7.488272573778332,6.807612566649573,4.9509006416178405,7.703235785193204,5.7658698334414185,5.151846636164387,6.258642668853138,7.237682556457568,5.1269455428902795,7.639926055480804,7.266300054872915,6.887455444969886,6.05195576974691,6.349564917755347,9.081011727198794,5.042389810201375,6.685203923154795,6.325638968955203,9.242408987687844,6.787264400613091,8.53541800992863,7.274267864230865,5.11341649035883,6.54606967751737,6.919472622655856,7.166663241901524,6.888562686951078,9.733929521439514,5.83795487463559,7.389744731819933,5.9849873427601725,6.155484137245513,8.326728641408533,6.06841232628938,7.046574520523968,7.260981933211433,7.370608296501736,6.013106577994213,7.682950321189952,6.046702692632754,7.48495150831401,6.522055368248609,7.997108514604881,7.310107484784371,5.53439361456873,6.578812096311094,7.153381545372043,9.10836363011779,6.148089751493797,6.124615194438202,6.469441670186254,6.497026787322135,6.126048119417779,6.315269173303164,5.596252011982912,5.995880276553946,9.39108695683484,7.583319086853338,6.894837672488215,6.907128914631646,5.789554510283413,6.6828973666519955,7.78290450095012,7.55903922006289,6.579912905245911,8.415369947199125,6.966573182239456,5.644341297682246,4.950818194366949,7.5870350009462255,7.379945302445369,7.225035718865737,7.90406564363231,8.818098180815129,6.183129144376003,5.6218981279662135,7.1192223376402595,7.670771231967668
A_044,6.586075859221245,7.951327063584865,7.807733112810798,5.752905729622308,9.265981645652255,5.719270970202887,4.956041110028543,6.0554798253050155,6.985940371191763,4.470253829668915,6.957931038511695,8.08079528253171,7.535164757475741,6.784232454196108,7.094643070457754,6.385850428192727,4.766181917852676,7.800619820681817,6.9807523053226985,9.445738875388042,7.386492064106725,7.333096500210258,6.737699168951623,5.809093145816265,6.708542094111057,6.569874923798039,6.891333009138237,7.068329660458545,10.213363522879071,6.292969945965331,8.21665065787988,7.383696452591836,7.74617274373719,9.413196692093607,6.04674253856057,7.24422910165168,6.925588306939184,7.5586856480007345,7.639475420063215,7.194840396727235,5.589448810720604,6.018601654685849,5.847737259671713,7.590083390123892,6.01993714311322,6.003249446953946,6.595979762236667,6.542315805485609,7.872580237153312,7.030977064284116,6.81986585477958,7.965477098427556,6.495815081327016,7.030256413052515,6.639926549309977,6.921343694306107,6.063199522939247,8.623847255323083,8.597897615904312,7.394694022930447,7.760299396578624,6.480491898167774,7.383556778744964,7.518425164445023,6.6802848442217435,6.9940426319624365,7.503377601910348,8.047425318733222,7.957514390578274,5.6538730084278646,7.643207762131474,8.292881608527239,7.269988221272239,5.976014250949224,8.391714644669316,5.445818655017418,6.04824115307162,7.46199070062495,7.2995901108319385
A_045,4.908619792647937,6.244468198851027,7.30131211304976,5.122142719100264,7.638279224659283,4.765533977834663,4.511948965207153,6.315514627267204,6.606725381256608,4.555174067840812,7.267436655390055,7.57167405391696,8.44303915405105,6.2340863582108055,7.964418649268268,6.092246137422045,3.2149946561619425,6.373581168768989,6.378175204718186,8.288885580897613,7.334618435451025,7.215951310937678,5.899484804450768,5.4385972936063,6.181429480482996,6.770955073825458,6.863389685382178,7.329213766389675,7.715131798339367,4.117792823782411,6.444151575243196,5.342619012559387,5.27323027775467,9.290944765503417,5.96432827520582,7.194017260030113,5.791495978260608,7.908215517382705,5.928877968047899,8.443746206146393,5.531899738063634,6.573614194801597,5.922051389653047,8.298303623797343,5.51549185024976,5.153174012212701,5.906828725387186,6.2061676730044875,7.58959707945566,6.838936484129464,6.010285005903787,6.352822383023733,8.92124321225418,8.006878082250658,6.785297711850112,6.808710312054783,6.5409990523528405,9.31502245926605,6.88835523954496,6.861016366523465,7.5141251503418305,5.8550777890957955,5.990375674757813,7.994387770450859,7.526628877708262,6.366709171427378,9.042187552431258,6.962873515065623,5.271545710966619,5.909174803093534,7.612584950347824,7.131042045658453,7.626921012333028,6.536595967557004,8.186830482059827,6.376493327771478,4.853452962071701,6.340960049929751,7.636844206033204
A_046,7.131765296086035,8.79158243804223,8.99857592916786,7.1017638988747995,9.278001979690897,6.085145894297863,6.299346763740932,5.934204728484227,5.822530206606298,4.985348498952174,7.1125534462175315,7.135359704411795,7.033779080113464,7.470650823112365,7.4599996508626365,8.13097158089228,4.860251988509605,7.106857676640323,6.234890577311712,9.319020243234444,8.165476460733663,7.007754628221493,7.978462640432749,5.487117855812769,6.582343553707213,7.342787686312666,5.8602345026214335,8.062874975531745,9.098274068748848,5.493579422645287,7.827926258240497,5.787533719041164,6.286302109563935,10.130283284445266,5.760436512083027,7.7814866758466295,7.184065702352496,7.188593249080701,6.858493234977591,6.6068164035637915,5.275344597717865,6.3389046261631155,6.422571614225474,8.053693321550751,4.721231864436101,7.056725051983009,6.984359601553504,5.5326438933085385,7.393497009467223,6.363393228678457,6.064520367078166,5.958449247638887,6.671069242052134,7.505242898916874,6.479584565963085,6.378626814298773,6.193766186348237,9.557300130141789,7.026248772576176,6.657043032395677,7.095238480792778,5.981241101979023,6.863836862923727,7.369971652662109,7.375146109157236,7.210165380097472,7.034158715848405,7.8047419594207526,7.118636103426851,5.24581814325255,8.343243749428307,8.081195561470441,8.15027072784559,7.524148226448953,8.710511075498252,5.870715399730376,6.07491340135585,9.03771020300178,7.266156201114483
A_047,6.267859839753765,6.204645270454728,5.900223177632479,5.933957149399882,6.620034966454781,5.352336411765021,5.337691695277619,5.497069827484072,7.7697561715834595,5.471521709355143,7.207387191834987,8.33711323834943,6.756638649145044,5.767737143810595,7.124512706252187,5.486921134266861,3.88764698232221,6.404484621032339,5.461232925480047,10.089432546600468,6.30500152112324,7.251355852571141,6.136651323486046,6.142827828571278,5.849753221712881,7.269851204287232,6.535859703442936,7.382757749025612,8.136536301780803,4.787614228580335,5.5732876085322856,5.150928342139629,4.92709861068634,9.990819777187063,6.562298387197801,6.60616026664546,6.892507858131817,8.078113193999473,7.1938417825391925,6.878634646024173,4.982358570649413,6.210125996961233,6.1118262991007235,9.363855633220458,5.496130810044677,4.876943765604434,7.621532948508196,5.7401472823482145,7.563419079379715,6.909708335850008,6.310817468398841,7.44186961977548,6.286401871767437,8.11690630410348,6.3843625059257505,5.850440512232168,6.675177777820797,9.719409411121411,7.313489790344717,5.931450680523402,7.887204084856883,6.133664977363479,6.692547247183115,7.38645764436569,8.144352088644496,6.744208550045361,9.19647711884392,7.716540472528681,6.473342877623927,5.942966764607886,8.063876533337337,7.159733177201503,8.73546608888126,5.471951586989493,8.899203755546788,6.470847944146273,6.181640831905236,7.058398436659253,7.716661769717715
A_048,5.8689835128431636,7.309272767803622,6.619294318072425,5.352746959325189,7.613181656510205,3.8711096774732043,5.329725136742643,6.067665210796434,6.4450992821687505,5.895634384534138,6.98223131033868,7.751191113506945,7.3527616288118995,5.964141708094884,7.178465233382885,6.389563265567884,5.557085744847303,5.948697096292028,5.678005114850874,9.493080107005591,6.450785864799639,7.945399868900081,6.990268545921653,6.5779486484917875,6.033092078236641,6.637278614509286,6.597510804369933,7.305040749681063,6.957627628571437,3.146474710426693,5.063723815447589,4.502725984253147,3.867588477611683,10.008553621712528,5.877881852356603,6.564633829834777,6.943831589722617,7.91533288776811,6.826635585539929,7.462635037184451,5.346838566754849,6.480522904012812,6.10047218065445,8.396462137311053,5.704779569796569,4.957797341405492,6.320957530733965,5.603697979577815,8.217722842111751,6.632383535932704,7.976148024036052,6.030064343897154,7.5832905344521135,6.496532899567977,6.003112313264752,5.195740809146491,5.8627353302535195,9.266685126256245,7.4305670228982885,7.338853500802823,8.328376810850802,6.69849396268949,6.358071869208294,7.9200141212420885,7.014490309102862,7.162994413069884,8.101870678055372,7.774385034198288,6.966146256975589,4.762759801337684,7.588319176534463,6.931523117341829,8.131745519358935,6.730947588011295,7.965567588406623,6.511192112986571,5.8015893614768155,7.679391414950103,7.638185617645755
A_049,7.852551308870274,8.441375652464089,9.333404409065482,7.360281988012363,8.887517017814567,7.132615026879971,7.479012473103927,6.1137741458864365,7.362784447666843,4.6250156264084294,6.847433812669584,8.60499819606387,6.496373703830483,6.526537881366888,6.772460384126123,8.903299021611712,5.304232899197149,8.450506983240071,7.0344350537135565,9.81953946642354,8.546944052648415,6.866193469307399,6.804144422283596,5.5242166614654575,5.0980518489850875,7.311882744846419,7.258073176974181,7.195878105780665,7.866397117437748,4.311112518608967,6.375271551451529,4.959277002112385,6.098543283665261,9.067819026579127,7.356529511860133,7.536076734837544,7.517019370117083,6.658341038511984,6.644191141750367,7.13221383938796,5.158461690846988,6.643273215892038,5.917279092650469,7.842249532258426,6.49248805382855,7.422184817279831,6.697231362133779,6.707672599065329,7.570138511579897,6.216807964338382,6.95943918942843,7.469443194187852,7.166724611620689,7.574377573753019,5.344984876356699,5.414140906055857,5.74434872385928,9.522067894757024,9.021563751267438,7.2120997421615956,7.643415146439392,6.127891206165741,6.517600923571948,7.689655417416024,7.149132339262162,6.902208758820796,7.564981101618423,6.489340183881846,6.315212592856407,5.2611548997698705,7.327251008384062,7.134577657705799,8.71347898034745,6.537150150356752,8.799083845323773,5.125874417965372,6.236595949539638,9.289788001993843,6.864727372788575
A_050,6.288786684395128,8.501327217577181,8.759974095591316,6.306114393623194,9.727540674305802,6.442401754212132,5.785113942357635,4.469697573301614,6.844978226793019,5.114401930226167,7.838594997594961,7.748526470460848,7.65827885597089,5.345163025475095,7.360804304571146,7.486641346899182,5.402435112612791,7.585368667163328,6.613744089580427,9.430269497766332,7.962954395188373,7.9128136396894675,7.607406001043118,5.240516904748333,5.685529631178296,6.898846931871301,6.209591295525116,6.167804805816112,7.036497390392351,4.25836127172375,6.387577606958247,5.455680339322601,5.140378498503868,7.479352399620254,5.760320838527854,5.439447125959628,6.008865868113059,5.257421463020237,6.353626194498383,7.092895110237572,6.606204688765969,6.091975692910179,6.463232216052793,7.5179916706754994,6.038355726676015,6.4406244467167335,7.189049772132108,6.021306967018778,7.189625539007697,7.077459690928658,6.200544064106995,5.663492671775085,6.779866705120719,7.793860871744203,6.365208308129558,5.94485312945232,6.868595593451957,8.998903691634206,7.941268360314236,6.575202084463222,6.592555905117859,5.950053339937383,6.983220868570517,7.538523980736818,6.959326661122965,5.533684785563519,8.260944733989431,7.743368356203458,6.401811981864456,4.3355443633610875,7.5768340680751844,7.692197951642457,8.581244144447892,6.206690601280502,8.15542119405696,6.680703338213927,5.61563461445283,7.635878405643892,8.0213267587086
A_051,4.582558138257028,6.552523117647207,5.780785629257527,4.596758785348841,7.005852565827645,4.156579323985427,4.094784880326095,6.346169402186116,7.304238609382999,4.956653731036086,6.943907041833111,7.5040004830320965,6.772111149806422,7.552640059953469,7.048712999512657,6.231800385602214,4.01581500250681,4.8676199344760835,7.069742879065749,8.802267666641328,5.742794260831429,6.852033500277234,8.453569227242703,6.482175784006829,5.771434745820524,6.73531762773319,7.124849960411835,6.639948381249408,8.973363724605242,3.5259611414152037,6.599271676403538,6.635130001456658,5.018924560769916,8.077860429609018,7.651887962120817,8.380638648247032,7.6447173923774105,7.9509870294871225,8.462167547497298,6.491865340933238,5.758935471033144,6.814700227170982,5.470320686208387,8.031618335205637,5.59616209056745,5.352955868659951,7.117843642975446,7.829955379473422,7.944355278452529,6.308293504346728,5.823403203213633,7.63967931554852,7.296746586603886,7.616082514667469,6.077259719437165,5.568821872362145,7.332434622115464,9.202034038201846,7.00355895189408,6.640933543903219,6.756598441433594,5.94850839278545,7.048498504723695,6.962302852431223,6.794798649869294,6.74324212278448,7.41746390326111,7.832591876183207,6.60911159515856,5.278049909881294,7.859326409405738,8.770062813166655,8.728533990744202,7.170561008221019,8.043568124900451,5.7666288058000745,6.011206570700247,5.801602057344432,7.103373277852411
A_052,6.364942864577285,7.6771041743743265,7.1881457850412716,5.489256805381441,7.451325031559527,3.885228613947147,5.095308533816035,5.968819278383567,6.603456759311828,5.804332650735507,7.2646130767603685,7.996474124078144,6.194695024313884,6.823736938734991,7.420407626646033,7.347595250523506,4.492253559614017,7.171391794019353,6.331261296317926,8.59510193532213,7.456253280579663,6.929078751336446,7.517275751235027,7.325255621734992,5.732318745413217,7.671868060762004,7.085216542050404,7.281226009047979,8.291739773104677,4.439086573700074,6.245108621590966,4.995984372162097,5.190512515706429,8.951405753943716,5.97934178831856,8.031303428556562,6.389807173490109,7.078098772359334,7.475919885779932,7.466937688563327,5.86497249521037,6.202269594439347,6.367213235868057,7.976237738933548,6.13332581843349,5.260257572578808,6.192693661494773,5.803860407162124,7.183315046877339,6.766373703838596,6.476335993909178,7.447142263664597,7.939498272937317,6.892642577372039,6.62453281547812,6.186610728528691,6.39331354366922,8.245748824852223,7.686003993766973,6.359975088182801,6.434062648098373,6.02160499587761,6.315453515669788,7.1986927019652,6.717461832408776,6.728531484119062,8.839641558114225,6.5104298927945505,6.401896604467451,4.823272491284361,8.728070728288936,6.544295832328564,8.317031594626789,5.2939120843067355,9.287034836387216,5.530730116438292,6.129779484940002,6.970757462948355,7.718962082395881
A_053,7.7264185950092,7.6476017785221115,7.66319107000707,5.759658814783856,8.787173573083527,6.060120768982129,6.124586346787344,4.767191088609868,6.843705417531111,4.70334405983229,7.586320336929143,7.767057138287173,7.1335189723640955,5.792068927189291,6.169867053744005,7.75963423325884,5.836247699163331,7.395009229756985,6.405215124446776,8.777807531759692,7.677698757237762,6.9887700748875545,6.715842435159827,5.717326682195635,5.553660608266669,7.47403983248059,7.149578108331503,7.547736513272042,9.972788228487515,6.274824057992873,7.477966276598298,7.031996960273579,6.330898248973487,8.679367573876316,7.45252506572178,8.260982921301014,6.536849743010613,7.6724519523557255,6.623441484556861,7.189270982834747,5.5226835435335975,6.255631347363793,5.733340411952354,7.855856696213938,6.234481609438645,6.262147790378441,6.446168906062768,6.2088161258539145,6.723971929422371,7.270510120442976,6.281403465459072,6.682035336798659,7.070398930964166,6.798685326262314,6.801751958716317,6.649416664917855,6.389989754042468,9.764085230530014,7.293253212938262,7.105938585252946,7.70176650204701,5.533128325176541,7.147580039522393,7.793991245561426,7.169605931590394,6.80660040958063,8.739492750699583,7.477064129349075,6.59957726866136,4.201331954044621,8.441335708228753,9.335719379200315,8.48804073217004,6.555556758182836,8.43608542327358,5.805342430711448,7.038481142096048,8.571173135447626,6.500977223473583
A_054,5.71413589786468,8.12315177277088,7.117757482899474,6.5030654906746905,6.639113338194824,5.9784895511645075,5.617998588656133,5.032722229346684,6.794604016044031,5.180652031903287,7.83253711930286,7.470411495458352,7.537988432734592,5.642701388037357,7.633621374126554,6.670126260226932,3.938586081431988,8.031167682707384,7.4834839929757315,8.978761496211623,7.132703721239488,7.137086239031451,7.096530263760598,6.587633985372079,5.829298639683396,7.000202464370498,7.583161985007938,7.0238030923493024,9.146146312560719,4.6120428114402054,7.103701656504918,6.071862892035321,5.764386014115579,10.076306102483239,6.22254722511003,7.91631811388298,6.819059274004899,8.110898278444573,7.3093697660659345,7.4713053514633545,5.586544482978385,6.240979903954313,6.437676016019671,8.891791501754552,5.100204760456469,5.588684128961174,7.48340651094948,6.018655030929827,7.9219006220796295,7.621093133359947,6.547997599631334,7.86125779421639,7.3508307715498695,8.150134746592835,5.709516060280506,6.3064091114354905,6.811557264623326,8.577805947863052,7.492417644296656,6.865833370636142,7.831465136877398,5.250642967799171,7.055256790452711,8.561390468894437,6.9560033667431,6.381771347170246,7.447518917899226,7.0366112977086,6.253067639431287,5.202271870637409,8.161322039152719,8.57233913435776,7.9172098491747835,6.532176727981424,9.165885104074968,6.306517808046532,5.389427877261839,7.38319897440839,7.143823840647861
A_055,6.700703978391079,6.570167064064041,6.7689667575352965,5.123606588016608,6.151422834921645,5.37250485370188,5.134167656881016,5.324153332713185,7.235422725186001,4.980232213279151,7.441761930393393,6.6087524745487105,7.68681333958373,5.515829373276877,7.214368298758571,6.174076711692672,3.8709110449124857,6.263467881363185,6.829347437623606,9.063226337126524,6.686253114125573,7.391112199380343,6.178926271658428,5.969330341089614,5.846685111877587,6.517936733318095,7.465408165703343,7.417658849785102,9.090039904170922,4.902162872992229,8.12510751457126,5.771401270997899,5.89834556800016,8.236513978706407,6.474393905607828,6.489392265021399,7.095436255434213,6.684593536693913,6.017952175588091,7.030745275134531,6.420480268766287,6.38782548558016,6.038145221337811,7.856448595578821,5.243701025558062,4.566343993592974,5.691205502981793,6.318593117916712,7.68488490742433,7.219474150426944,7.883436860617275,7.090309294339882,7.218945188170357,6.338119306612388,6.610303140671817,5.5558798830769,6.071669033487206,9.01584541457245,7.466445404117286,6.105515354342908,6.960648778860015,5.110218427435079,6.431210689734648,7.227735886335216,7.273550941081301,7.389704061850436,9.18798712442627,7.594051860692093,5.5274832741276345,4.638595157086836,7.545057375322253,7.665208890019837,8.72921878955948,6.389574520199846,9.110432313598468,6.09842775314458,5.988540240782072,7.433152045023794,8.29544368166728
