symbol,entrez_id
RP11-184A2.2,
HIGD1AP16,
HIGD1AP16,100874476
MCF2L,23263
ORM2,5005
RP11-341G5.2,
PRKAR1B,5575
ROBO2,6092
PIK3CA,5290
RP11-285E9.5,
RP11-262H14.3,
DKFZp313A047,
TERLR1,101928857
RN7SL215P,106480980
KANSL1-AS1,644246
HNRNPL,3191
AF015720.3,
LINC00938,
LINC00938,400027
AC005609.17,
PCDH10,57575
ADPRHL1,113622
DUX4L13,100289581
AC007365.1,
TUBG2,27175
MIR4445,100616129
BRD8,10902
PHKA2,5256
RNU6-574P,106479820
RNU7-55P,6075
RNU7-55P,
AC129778.2,
MTND5P33,107075118
CTD-2325P2.4,
RP11-356K23.2,
CFLAR,8837
B3GNT5,84002
ATP5J2LP,
PISRT1,140464
GOLGA8A,23015
KRTAP21-4P,337986
LOC100996635,
TMLHE-AS1,100507404
AC005789.9,
ADAMTS17,170691
UBXN8,7993
RP11-731D1.1,
LOC100130992,100130992
RP11-120K18.2,
RP11-359I18.5,
RNU6-74P,106480752
GAGE12J,729396
AC067969.1,
GAA,2548
EEF1AKMT3,25895
AC092421.1,
CDK2,1017
RP4-657E11.10,
RP11-669N7.2,
SMIM12P1,
SMIM12P1,100288503
RP11-692P14.1,
RP11-301N24.3,
TTC29,83894
SPANXN1,494118
RP11-203H19.2,
RP11-109M17.2,
RPL21P11,157206
MIR124-1,406907
TRAV12-1,28674
SF3A2,8175
IGKV2-30,
IGKV2-30,28919
RHEBP1,
RHEBP1,6008
RP11-337C18.10,
RP11-626I20.3,
RNU6-1208P,106480094
RPS26P4,692146
CSN1S1,1446
AC013409.1,
CDK5RAP1,51654
GUSB,2990
GIMD1,100507096
GAST,2520
CTB-88F18.3,
ZNF214,7761
MIR6833,102465500
RP11-65N13.8,
CTD-3110H11.1,
AL583836.1,
NDUFA13,51079
RP11-234K24.3,
AF001548.4,
SLC25A15,10166
PRLHR,2834
HIST1H2BC,
RP11-404O13.1,
MIR6134,102465140
RPS20P1,
RPS20P1,54025
AK5,26289
RNU4-39P,106479575
RN7SL395P,106481031
RP1-79C4.1,
UBE2Q2P11,100421767
UBE2Q2P11,
PLXNA1,5361
AC027228.1,
KLHL2P1,729249
MIR3915,100500915
AP000344.4,
RP11-768B22.2,
OR52A4,
AC018616.1,
CTD-2292M14.1,
RP3-510L9.1,
MIR587,693172
GPRC5D-AS1,100506314
KLF16,83855
MIR3183,100422835
FGD1,2245
CH17-451C3.1,
RP11-436F23.1,
GUCA2B,2981
AL592528.1,
YY1P1,
YY1P1,100419963
RP11-195M16.1,
RNU6-447P,106481320
AC004980.7,
ABHD2,11057
AL020993.1,
RP11-616M22.1,
BCKDHA,593
RP11-572C15.3,
AC011322.1,
RP13-977J11.6,
C2CD4D,100191040
MZT1P1,
MZT1P1,106480302
IL18RAP,8807
VWA9,
ZFYVE9,9372
MIR3184,100423003
OR7E83P,391630
PACSIN1,29993
RP11-138I18.1,
IL17RD,54756
RP11-493E12.2,
AC006534.2,
CHCHD4P5,106479039
ACPP,
MIR4458HG,100505738
FLJ41278,
ZNF501,115560
PRKRIRP2,
RP11-407N17.6,
RP11-97E7.1,
RP11-615I2.1,
RPL23AP22,100271291
RP11-174G6.1,
MIR3919,100500803
LINC00972,105375380
RP11-348J12.5,
AL807772.1,
FAM71A,
FIS1,51024
RP11-370A5.1,
AC126323.2,
SHC1P2,
SHC1P2,6466
PARD3,56288
LOC100505739,
AC108448.2,
LOC102723854,
TSEN15P3,
TSEN15P3,105375192
LOC100507651,
OR5D17P,81196
SERTAD3,29946
RP11-307C18.1,
RNU6-765P,106479905
DNAL1,83544
LINC00870,201617
LOC101927364,
CLEC17A,388512
MIR20A,406982
MIR3119-2,100423010
LOC102724827,
FEZF1-AS1,154860
RTN1,6252
AF241734.1,
IFNA14,3448
SUPT4H1,6827
TLR10,81793
AC005754.8,
SLC12A5,57468
RAD23A,5886
RN7SL132P,106479270
UNC5C,8633
RP11-179H18.5,
AC104183.1,
CTD-2525P14.5,
RP11-491F9.5,
AL096803.1,
RPS3AP14,729150
CTD-2619J13.14,
RP11-548N1.1,
PLEKHG4B,153478
RP3-365I19.2,
TSEN54,283989
ILF3-DT,147727
GIRGL,
GIRGL,100506098
LOC101928523,
PURPL,643401
AC051642.1,
RP1-261G23.5,
SOS2,6655
IFNWP2,
IFNWP2,646581
GH2,2689
SNORD43,26807
OR7A2P,
OR7A2P,390894
AC091654.7,
MIR29C,407026
NBEAP3,
NBEAP3,100418905
CTB-3M24.2,
AC002486.2,
RN7SKP106,106479142
AC010522.1,
RP11-210M15.1,
RP11-433C9.2,
CCDC18-AS1,
CCDC18-AS1,100131564
KRT18P63,100288868
RP11-91P17.1,
NISCH,11188
RP11-131M6.3,
KRTAP20-3,337985
RP11-212F11.1,
SLC25A29,123096
TNK1,8711
MMUT,4594
RNU6-166P,106481879
TRIM51CP,100130105
AC026464.3,
ENOX1,55068
RNU7-62P,100151657
CCDC110,256309
PHBP18,
ATP5F1D,513
CTC-412M14.5,
ZNF502,91392
RP11-521M14.1,
AC007387.2,
TMEM231,79583
NOV,
IRS2,8660
HMGB1P25,
HMGB1P25,644651
OR1J1,347168
LOC285696,
SELENOV,348303
RNU6-176P,106479644
NHP2P2,
NHP2P2,442290
AC097713.4,
MIEF1,54471
NRAS,4893
RP11-642C5.1,
RP11-110G21.1,
RNU6-61P,106480435
RP11-593P24.3,
AC245036.4,
SNRPFP1,
SNRPFP1,170550
LRRC56,115399
SLC6A16,28968
RP11-963H4.3,
CYP26B1,56603
NONO,4841
GAPDHP53,100421318
IGKV1-5,
IGKV1-5,28299
ZNF271,
RPS6P21,100271263
HNRNPA1P3,
HNRNPA1P3,170524
AC106802.1,
CCDC198,55195
C15orf57,
TRAV37,
TRAV37,28645
STK11,6794
SVIL,6840
SKIC2,6499
KRT9,3857
RP11-10O17.1,
RP5-1100E15.4,
RP1-130G2.1,
IL1B,3553
RP11-492M19.3,
AP001628.6,
RBMY2HP,
RBMY2HP,378953
LOC100506422,
AL049822.1,
MACROD1,28992
RP11-455I9.1,
DSCR10,259234
CTC-325J23.2,
RP11-286H14.1,
MCRS1,10445
HPX,3263
TFAMP2,
TFAMP2,260340
ADAM17,6868
SPIRE1,56907
RNU6-509P,106479792
RNU1-105P,106480185
AL773572.7,
RP11-5P18.5,
MIS18BP1,55320
OR11M1P,121270
LINC01376,400945
SPACDR,402573
TJAP1,93643
MYCBPAP,84073
PIGC,5279
TUBB8P2,106478982
AC022120.1,
ALG2,85365
AC069213.1,
OFD1P11Y,386695
RP11-762E8.1,
HBBP1,
HBBP1,3044
STAU2,27067
TXNDC16,57544
ROPN1,54763
RP11-566H8.1,
LINC00998,
MECOM,2122
RP11-432F4.2,
ZNF382,84911
CTC-448F2.6,
WASF1P1,100131624
LRRC4,64101
RP11-737F9.1,
RP11-69H7.4,
RBM17P4,
RBM17P4,100128974
SRMP1,
SRMP1,170552
RP11-12G12.7,
LOC400558,
POLR3D,661
RNA5SP341,100873604
CXCL8,3576
GOLGA6L5P,374650
RP11-147K6.1,
RP11-73M11.3,
FPGT,8790
KCNJ2-AS1,400617
CTD-2308B18.3,
PMFBP1,83449
HAMP,57817
CU463998.3,
RP11-598P20.3,
SOCS3-DT,101928674
TMEM141,85014
API5P1,
API5P1,642812
RP13-93L13.1,
RN7SL516P,106479411
PPAP2C,
PARK7,11315
IGKV3OR22-2,3527
VNN3,
PHEX-AS1,100873942
ZNF663P,
ZNF663P,100130934
OR11J2P,81110
TDRD10,126668
RP1-40E16.12,
ATP5JP1,
CCDC71,64925
SPA17P1,
SPA17P1,171424
RNU6-597P,106481905
RPL9P28,729146
RP11-122C5.3,
ZNF365,22891
SPATA20P1,
SPATA20P1,100874060
AC026150.8,
RP11-432M8.5,
RNU6-1294P,106480131
RFT1,91869
GDF5OS,
RP5-1097F14.1,
LINC00524,
LINC00524,338002
TECPR1,25851
ARHGEF33,100271715
RP11-12M9.4,
ANKRD12,23253
MTND2P4,100873175
AC008074.3,
RP11-810M2.2,
RP11-57A1.1,
LINC00273,649159
ZNF718,255403
RAB9AP2,100287542
RP11-411B6.6,
STEAP1B,256227
RPL36P18,
RPL36P18,100271394
CTD-2659N19.4,
RPS21P1,
RPS21P1,100271090
FAM193A,8603
TSPOAP1-AS1,100506779
CYP4F60P,107126294
AGPAT2,10555
RNU4-82P,106481198
PBLD,64081
GOLGA8F,100132565
MARCKS,4082
NANOGNBP3,
NANOGNBP3,100652831
OR52V1P,81242
AC093166.3,
MIR550A3,100616354
OR10AE3P,403223
DNAJB11,51726
RP11-153K16.2,
SLC39A4,55630
AC010207.1,
G2E3,55632
RP5-837G17.1,
RP11-229P13.19,
NAF1,92345
CDON,50937
CHRM4,1132
RP11-421N8.2,
DIAPH3-AS1,100874195
KRTAP5-3,387266
RP11-62J1.4,
AC012506.1,
RP11-773H22.4,
GPATCH11,253635
PPP1R2P9,
RP11-235P11.1,
RP11-78O7.2,
UICLM,200772
TBXAS1,6916
RNU7-192P,106480833
ATP5G1,
KRTAP4-6,81871
RP11-477I4.4,
RPL15P18,728088
RP1-138B7.5,
SNORD82,25826
TMEM69,51249
RP3-407E4.2,
RP11-567N4.3,
LINC00618,145249
LOC646938,646938
AC092275.1,
EHD1,10938
RP11-552E4.3,
OR5P4P,81185
RN7SL76P,106479251
SSC4D,136853
RP11-90P5.1,
ZNFX1-AS1_3,
RNA5SP508,100873559
RPF2P2,100128462
TAF11L8,112488737
LOC100131303,
RP11-122G18.7,
SLC25A5,292
CDK5R1,8851
NR1H2,7376
AC012594.1,
PHOSPHO1,162466
RP11-343C2.11,
AC007274.5,
PIGL,9487
RP11-486O12.2,
RP11-309M23.1,
AP000435.3,
EIF4G2,1982
DUXAP2,
DUXAP2,503631
FGG,2266
AC104066.1,
GS1-124K5.9,
KRT8P40,
KRT8P40,100418728
GAPDHP24,
GAPDHP24,391162
RP1-170O19.14,
AC006129.2,
NUCB1,4924
AC003090.1,
LOC101928100,
ITCH-IT1,
ITCH-IT1,100874302
RP11-94I2.4,
RP11-596C23.2,
LOC100507540,
MIR3180-5,100500916
OR5AS1,219447
TMEM182,130827
RP5-940J5.8,
PRDM4-AS1,101929162
ALG1L9P,285407
ALG1L9P,
C18orf65,
TRAV3,28690
TRAV26-2,28656
RP11-307C19.1,
RP11-896J10.3,
TAF1C,9013
CTD-2560K21.6,
CPT1C,126129
RP11-45A17.4,
RN7SL188P,106479290
EFS,10278
THBS2,7058
RP11-543F8.2,
OR13I1P,79538
RP11-168C9.1,
CTD-2524L6.3,
MTCO2P17,107075268
RP13-753N3.1,
MYT1L,23040
TCAF1,9747
RPL13AP3,645683
RPL13AP3,
STRIP2,57464
RP11-363N22.2,
MAGEB6,158809
SEMA4C,54910
AC090666.1,
RP11-96P7.1,
RPS3AP22,100130786
AC108211.1,
EIF4A1P10,100421533
SENP3-EIF4A1,
SENP3-EIF4A1,100533955
ARPP21,10777
RP11-350E12.4,
RP11-395N6.4,
RP11-58A17.3,
RP11-178C3.1,
APOA5,116519
EFL1,79631
HTR1A,3350
RP11-485G7.6,
RP11-439A17.4,
DKFZP434L187,
SGOL1P2,
TPM3P8,
TPM3P8,646839
H2AFB2,
RP11-127I20.7,
RNU6-484P,106479781
CTD-2015A6.1,
RP11-595O22.1,
AP000860.2,
VN1R38P,100131065
AC068587.2,
SNORD115-34,100033808
HMGA1P7,
HMGA1P7,387065
DUX4L27,100131369
VN1R17P,
VN1R17P,
VN1R17P,441931
AL845259.7,
RP11-4B14.3,
PCDH12,51294
CTD-2649C14.2,
RP5-1028L10.1,
OR4F6,390648
PIGW,284098
AC098820.3,
MYO18A,399687
AC092865.2,
AGAP5,729092
UQCRBP3,100288785
CTD-2116N17.1,
AC012512.1,
MT-ND6,
MAF1,84232
KLK15,55554
SMPD5,
SMPD5,392275
BCDIN3D,144233
RP11-612A1.1,
RP11-347H15.5,
LOC101928162,
LOC375196,375196
LOC728743,728743
OR13Z1P,403228
RP11-316I3.1,
RPL35P2,
RPL35P2,646766
RP11-90K18.1,
RP11-202I11.2,
CTB-3M24.3,105379180
NLRP6,171389
AC015977.6,
ALAS2,212
AC093911.1,
RPL29P32,
RPL29P32,390856
LINC01104,150577
RP11-346C16.4,
HNRNPA3P16,100421451
RETREG1-AS1,101929524
RP11-1055B8.2,
PGPEP1,54858
AC002310.14,
EPRS,
LOC653160,
ZFR2,23217
RP11-887P2.3,
CTD-2002H8.2,
TUSC1,286319
PTK6,5753
FTH1P25,100462799
EFNA1,1942
LOC101927599,
ATP13A5-AS1,
ATP13A5-AS1,100874218
CROCCP4,100421113
CROCCP4,
CTD-3234P18.6,
DDHD2,23259
RCC2P4,100421090
RP11-547C5.1,
TRBV10-2,28584
TRBV10-2,
C3orf67-AS1,
SPDYE9P,
C6orf120,387263
OPCML-IT1,100874333
RP11-122G18.9,
AJ003147.11,
PPP1R14BP5,
PPP1R14BP5,442256
BTF3P13,
BTF3P13,132556
PEX2,5828
CPNE6,9362
RP11-805F19.1,
SLC46A2,57864
ELN,2006
EIF4EBP1P1,
EIF4EBP1P1,326295
CORO1B,57175
GLUD1,2746
HNRNPA1P46,
HNRNPA1P46,100421399
RP11-813P10.2,
ZDHHC20P1,
ZDHHC20P1,
ZDHHC20P1,
ZDHHC20P1,
ZDHHC20P1,
ZDHHC20P1,
ZDHHC20P1,100048907
AL121875.1,
CENPVP3,
RPF2P1,729608
AC009120.8,
RP11-1060J15.4,
MIR2467,100616360
SLC37A1,54020
SORBS2,8470
HCG19P,
HCG19P,
HCG19P,
HCG19P,
HCG19P,
HCG19P,
HCG19P,
HCG19P,414776
RP1-203C2.4,
RP4-604K5.3,
CD200,4345
RP11-1017G21.6,
CCDC132,
AP001652.1,
NPM1P51,
NPM1P51,100130606
RP11-735G4.1,
RTP4,64108
DRAXIN,374946
RP1-66N13.1,
RP11-475J5.7,
NDUFA10,4705
RP11-4B16.4,
AC004022.7,
DENND1A,57706
TBR1,10716
ANXA5,308
RP11-121M22.1,
RP3-439F8.1,
MIR1184-2,100422985
SPATS2L,26010
RP11-30L15.4,
LA16c-380H5.6,
C19orf67,646457
RP11-444D13.1,
OR14L1P,
SLC38A1,81539
RNASE10,338879
KLK1,3816
RP11-432M8.9,
RP11-321L2.2,
OR6X1,390260
RHBDF2,79651
RN7SL629P,106479452
MIR5586,100847088
MRRFP1,286423
ELOA3BP,728929
MIR8073,102465872
RP1-256G22.2,
UCHL1,7345
RP11-766N7.4,
CCDC65,
TEX14,56155
RP11-95G6.1,
MRPS30,10884
GAPDHP47,100240712
LY75-CD302,100526664
PTGFRN,5738
KRTDAP,388533
HOXA11,3207
LOC388553,
KRTAP10-4,386672
RP11-780M14.1,
TULP2,7288
AC013480.2,
CSNK2A2,1459
XXbac-BPG308J9.3,
KLF17P1,
KLF17P1,100133321
IL11,3589
AC090774.2,
AC090707.1,
KLHL38,340359
RP11-511B23.3,
RP11-27I1.4,
PRKAB2,5565
GNGT2,2793
DRD5P1,
DRD5P1,1817
ZNF875,284459
SHISAL2B,100132916
RNU2-20P,106481640
RP11-231L11.1,
DCDC2,51473
RPS29P12,
RPS29P12,100131173
FAM173A,
RP11-718M20.5,
AC010103.1,
LOC100132741,100132741
IL16,3603
MIR632,693217
SIGLEC10,89790
CTAGE13P,100421638
LOC101929231,
LINC00597,81698
WNT9B,7484
RN7SKP291,
RN7SKP291,106480922
RP4-597N16.1,
MIR4659A,100616348
LOC100129518,
LINC01551,387978
RP11-346J10.1,
GOLGA6A,342096
RP5-1102E8.3,
MS4A2,2206
DDX10P1,100421371
RP4-668E10.2,
RP11-54F2.9,
RNA5SP299,100873574
RP11-372M18.1,
C2orf27B,
RNA5SP270,100873523
NHSL2,340527
AC019330.1,
RNU1-88P,106481619
OR2S2,56656
RAPGEFL1,51195
TCEB3,
GS1-393G12.13,
RP11-1024P17.1,
MT-TY,
OR8K3,219473
CTC-232P5.4,
RP11-183E24.1,
RP3-461P17.6,
AL451010.1,
AP000457.2,
MYH7B,57644
RP4-706G24.1,
ERICH6,131831
MIR5689,100846998
AL138898.1,
RNU6-23P,100873755
LINC00474,58483
RHOG,391
TMC6,11322
RP11-57G10.1,
KIRREL3-AS3,283165
INHBA-AS1,285954
CTB-32O4.2,
CTBP2P1,
CTBP2P1,
CTBP2P1,352905
AC006322.1,
VN1R81P,
VN1R81P,100312826
RP11-1094M14.8,
RP11-485B17.9,
RPL23AP43,389101
RPL23AP43,
SHMT2,6472
RP1-269O5.3,
ST5,
RP11-153I24.4,
AC073343.13,
TREHP1,
TREHP1,768086
RPL17P49,
RPL17P49,100271388
TBC1D25,4943
LINC00581,100874531
NOVA1-AS1,
FAM65A,
CCRL2,9034
RP11-325E5.4,
ALG1,56052
AC110620.1,
PDAP1,11333
RP11-128D14.1,
RP13-895J2.10,
SLFN12L,100506736
KGFLP2,
SLC16A6,9120
RP11-543P15.3,
RP5-1132H15.2,
THSD7B,80731
LA16c-325D7.2,
AC005808.3,
CYCSP35,
CYCSP35,121916
FAR1,84188
RP11-324I22.3,
AL136221.2,
RP11-90P5.2,
LINC00359,
LINC00359,100887754
SGCA,6442
PPP1R8P1,5512
RP11-513G11.3,
RNU6-485P,106481333
RNU6-485P,
RN7SL447P,106479386
RP11-598F7.3,
FOXN4,121643
RP11-453A12.1,
RP11-647F2.2,
RPS27AP8,100271375
CYP4A22-AS1,
CYP4A22-AS1,105378701
VN2R19P,100033407
VN2R19P,
RNVU1-3,101954272
SPTBN2,6712
SCGB1C1,147199
MCPH1-DT,100287015
RNU7-169P,106480827
RNU1-69P,
RPL12P2,
RPL12P2,646875
CROCCP5,
CROCCP5,100421114
DACT1,51339
RP11-56L13.1,
BEND5,79656
SCML4,256380
COBLL1,22837
AC105399.2,
SEL1L3,23231
ZDHHC11B,653082
GPR125,
DSCAM,1826
AC016987.1,
RNU6-1113P,106480056
ABHD17AP6,
ABHD17AP6,644988
RP11-778H2.1,
RP11-488I20.5,
RP11-699F16.2,
LOC644145,
ZSCAN5A,79149
PPP1R14BP3,
PPP1R14BP3,100507617
POLR3DP1,100422384
RP11-412B14.2,
ACTG1P22,100131953
AC002480.2,
LOC102723578,
PRAMEF2,65122
MTATP6P20,107075201
TAAR1,134864
RP11-423E7.2,
BLMH,642
CITF22-49E9.3,
SNAP47-AS1,
SNAP47-AS1,100885800
NIPAL2,79815
RP11-265N7.2,
NECAP2,55707
RP11-285M22.1,
AC093698.2,
REST,5978
IL6,3569
PPP1R26-AS1,100506599
FP325331.1,
TAS2R41,259287
LOC100996255,
RP11-45M22.5,
INTS14,81556
OR7A3P,
OR7A3P,26668
PARD3B,117583
RBM22P5,
RBM22P5,100133206
RP11-28P17.3,
BLOC1S2,282991
RN7SL538P,106480517
IGLV2-28,28812
CST7,8530
HOXA1,3198
TTLL11,158135
CTA-732E4.1,
GORASP2,26003
KCNQ1OT1_2,
AC092295.4,
RP11-395C3.1,
FTX_4,
ST7-OT4_3,
RP11-598G2.1,
DDOST,1650
LRSAM1,90678
COQ7,10229
AC011452.1,
LOC100130987,100130987
TLR9,54106
HNRNPA1P63,
HNRNPA1P63,645436
RP11-274M17.3,
MIR4460,100616325
MRPS6P2,
MRPS6P2,359781
MIR4500HG,642345
NUB1,51667
LNX2,222484
AC117415.1,
UGT1A7,54577
SIDT2,51092
RP1-17K7.2,
yR211F11.2,
CTD-2154H6.1,
CBSL,
RP11-577N1.2,
NAT2,10
LOC145783,
EIF4EP1,
EIF4EP1,1980
MIR2052HG,441355
LOXL1-AS1,100287616
RNU6-955P,106480624
RP11-164D18.2,
POLR3F,10621
TMEM242,729515
SNORA70G,100379132
LA16c-17H1.3,
MIR1307,100302174
MIR1273F,
CD160,11126
LPAR2,9170
AC005284.2,
IGHD2-21,28502
IGHD2-21,
RP11-63N8.3,
RP11-72M10.7,
BMPR1APS1,
CYP4F27P,
CYP4F27P,107133494
LINC01245,
AFAP1L2,84632
RP11-108L7.14,
CTA-363E6.2,
GXYLT1P6,100132672
ZC2HC1B,153918
RP11-389C8.1,
CUL4B,8450
RPL29,6159
RP11-132G19.3,
RP11-150C16.1,
L2HGDH,79944
C14orf180,400258
PJVK,494513
KRTAP25-1,100131902
DDX42,11325
SNRPCP1,
SNRPCP1,100288596
MIR1973,100302290
RP11-783K16.5,
RP11-447M12.2,
LOC285484,
FAM27E1,
PTCH2,8643
AC005301.8,
RP11-415I12.1,
RP1-41C23.2,
MMP1,4312
PER3,8863
RP11-1037D22.1,
AC005609.18,
RP11-503N18.4,
RP11-673P17.2,
HBZ,3050
RNU6-666P,106480600
RP11-364L4.3,
RP11-684B20.1,
RP11-454K7.3,
CYB5P4,
RP11-542M13.1,
LINC00377,
LINC00377,103724386
DAG1,1605
AC116366.5,
RP11-810P12.1,
HDAC6,10013
FAM66D,100132923
VHLL,391104
RP3-523C21.2,
USP17L14P,100287270
AL022400.1,
RP11-5A11.1,
LINC00603,
LINC00603,102467077
RP5-864K19.4,
RP11-1D12.1,
MAP4,4134
RP11-96J15.2,
FTH1P10,2502
FTH1P10,
MTND6P25,107075262
AC121757.1,
IL1R1,3554
CCDC134,79879
EAF2,55840
RP11-35P15.1,
RPS12P5,100271053
RP11-464F9.21,
RNA5SP247,100873503
RAD21L1,642636
AKR1C8P,
ST14,6768
RP11-225H22.4,
AL157399.1,
PAICSP7,780816
NCEH1,57552
RAB9AP4,
RAB9AP4,100288397
SERINC1,57515
RNU11,26824
RNU6-738P,106479892
FGD6,55785
RP4-665J23.2,
RP11-469A15.2,
NUP214,8021
TOB1-AS1,400604
AC007192.6,
PMM2,5373
ACEA_U3,
CACTIN-AS1,404665
RNA5SP80,100873314
REV3L,5980
OR7E157P,
OR7E157P,403219
FURIN,5045
PCOLCE2,26577
AP001471.1,
RP11-363G2.4,
LINC00707,100507127
DTX3,196403
EIF4A2P3,100133309
RNA5SP137,100873405
LOC100289561,100289561
SGK494,
MIR3118-1,100423008
CTD-2013N24.2,
RP11-84A19.3,
RP11-698E18.1,
RP11-845C23.2,
RP13-313G19.2,
CTD-2586B10.1,
RP11-10F11.2,
UBE2V1P4,102724816
UTP25,27042
RP11-740P5.3,
ZSCAN30,100101467
LRRC53,105378803
EFHB,151651
AC093627.10,
CASC2,255082
RP11-402L5.1,
NLRP13,126204
TRIP10,9322
SLC25A26,115286
TENT5D,169966
SEMA4B,10509
RP11-184C23.4,
MIR5701-1,100847060
CT62,196993
SNORD7,692076
PACRG-AS2,101929239
RN7SL120P,106480953
AC016576.1,
CTC-457E21.6,
MGP,4256
LINC00378,
LINC00378,101926930
RP11-261P9.4,
PTDSS1,9791
GLRXP3,
GLRXP3,100132510
SOX9,6662
RP11-498C9.16,
AC215219.2,
FRAS1,80144
MIR548F4,100313895
RPL23AP10,326293
RNA5SP213,100873473
CTD-2349P21.9,
RPL5P27,
RPL5P27,
RPL5P27,100129998
ARHGEF37,389337
RP11-1G11.2,
AC092896.1,
AL133232.1,
MEIS1-AS3,
MEIS1-AS3,730198
AC005915.1,
AC012215.1,
CYB561A3,220002
ACIN1,22985
ATAD3B,83858
SPRR2C,6702
SPRR2C,
RNU1-91P,106480179
DTD1,92675
CC2D2B,387707
TLX3,30012
RNU6-113P,106479616
MIR138-2,406930
RP11-438E8.2,
RPL4,6124
ACSM2B,348158
RP11-4N23.1,
RAB21,23011
CMTM4,146223
TUBB1P2,
TUBB1P2,140004
CTD-2263F21.1,
GTF2IP14,106481735
RP11-1057B8.2,
TRIM49D1,399939
RNU4-56P,106480547
AL031281.2,
LINC00922,283867
DNASE1L3,1776
SFRP5,6425
DEFB108P2,
KB-1507C5.3,
LVRN,206338
HEATR3,55027
AC018717.1,
IFNA11P,3461
AC010615.4,
THRAP3P1,391524
RPL30P1,100270975
SSU72P1,286528
DMWD,1762
COX6A2,1339
RNA5SP88,100873321
RNU5B-4P,100147752
RNU5B-4P,
MIR4791,100616291
RP11-290L1.3,
FAM160B1,
RP11-94B19.4,
RIT1,6016
MIR325,442899
RP11-255A11.4,
SPMIP8,374739
RP11-1055B8.3,
RCAN3AS,100750325
TUBB3P1,100288513
CFAP210,129881
RP11-127B20.3,
RP11-367G6.3,
GAPDHP33,
GAPDHP33,644237
RP3-416H24.1,
RP11-45A17.3,
RP1-139G21.4,
MIR6790,102465473
RP11-145E17.3,
RP3-398G3.5,
SIAH2,6478
ARID2,196528
FAM151B,167555
ITPK1,3705
AC026202.3,
HCG8,
FOSB,2354
UVSSA,57654
AL031229.1,
AL356310.1,
RPS21P8,
RPS21P8,100873798
CTD-2368P22.1,
MIR548XHG,101927797
EPCAM,4072
RP11-153F5.2,
ATM,472
ICAM1,3383
RPL35AP31,
RPL35AP31,100271640
AC006355.3,
RNU6-1076P,106480038
CHMP4BP1,
CHMP4BP1,100307126
ST8SIA1,6489
LOC100129917,
LRP4,4038
RP11-474N8.9,
RP11-149F8.5,
RP11-218I21.2,
ATP2B2-IT2,
ATP2B2-IT2,100874325
RP11-136K14.2,
DCTN1,1639
RP11-213L8.1,
pRNA,
LINC01550,388011
EPS8L3,79574
RYR3,6263
RN7SL606P,106479443
LINC00448,100874176
UFSP1,402682
RPS3AP17,
RPS3AP17,100271130
Z83819.1,
MAPK8IP1,9479
LINC01180,101927017
RP11-797H7.1,
ZHX1-C8orf76,100533106
WASIR2,100132169
GTF2IRD2P1,401375
LOC285593,
H1-5,3009
MRPS6,64968
RPSAP37,
RPSAP37,100270915
HSD3BP4,
HSD3BP4,128102
RNU4-71P,106481194
RP11-778D9.4,
MIR6082,102466953
ZDHHC21,340481
MIA3,375056
EXOSC3P1,
EXOSC3P1,100151640
LOC100505915,100505915
RP11-756J15.2,
BIRC2,329
AP000696.2,
PDE6C,5146
HS3ST6,64711
RP11-299A16.1,
NUDT13,25961
RABGAP1L,9910
OR9I2P,
OR9I2P,81156
RP11-339N8.1,
RP11-527L4.9,
DKK2,27123
FAM185A,222234
FP236383.3,
RNU6-501P,106481339
AC017002.1,
TNRC6B,23112
RNU6-857P,106480615
LCE1F,353137
IFITM10,402778
AC073869.2,
RP11-403P14.1,
ZBTB8OSP2,
ZBTB8OSP2,729898
CRLS1,54675
FLJ21408,
RP11-747H12.1,
MCRIP2P2,106480278
C15orf26,
ZNF44,51710
RP11-259P6.3,
TMA7,51372
RP11-462L8.1,
AC006386.1,
AC073063.10,
RBMX2P4,
RBMX2P4,100862677
PRCD,768206
RPS27P23,
RPS27P23,100130775
RP11-338I21.1,
SMIM11P1,
SMIM11P1,100127905
GLYATL1P3,
AC142119.1,
PRDM14,63978
INTS13,55726
RP11-161H23.9,
RPL7P14,
RPL7P14,100129743
SKP2,6502
RHOH,399
AC010740.1,
RPS2P46,125208
CTD-2090I13.1,
OPRD1,4985
ZNF785,146540
RP11-60C6.3,
IQSEC3P1,
IQSEC3P1,100132450
PCDH7,5099
GEMIN2P2,
GEMIN2P2,100287063
ANKRD31,256006
ZSCAN18,65982
DEFB108B,245911
RNA5SP31,100873363
ARTN,9048
RP11-369G6.2,
ACVR1,90
CPM,1368
KRTAP2-2,728279
AC004637.1,
C12orf5,
RNU2-48P,106481649
CNTN4-AS1,
CNTN4-AS1,100873975
PRRC2C,23215
AC079951.1,
ZBTB37,84614
LOC100996342,
COL20A1,57642
CASC4P1,
TREX1,11277
RP5-837M10.4,
LOC101927314,101927314
LOC400958,
SPRR2E,6704
DLGAP1-AS5,284215
DLG1-AS1,100507086
CTD-2555C10.3,
AL591377.1,
AC018761.1,
RASSF4,83937
TIRAP,114609
MIR4432,100616473
RP11-484D2.5,
OAT,4942
CTTN,2017
KIRREL3,84623
LAMB1,3912
RP11-308D16.1,
RNU6-969P,106479994
SAPCD2P4,442318
OR9S24P,403275
RP11-796G6.1,
RP11-120B7.1,
RNA5SP263,106479002
